202001	2332 	41424585 	4129030173 	100 
202001	2 	8691 	1373651 	158 
202001	458 	5338478 	755637277 	142 
202001	7370 	3519559 	190171564 	54 
202001	23193 	68294804 	9133189922 	134 
202001	2061 	20140898 	2388052122 	119 
202001	16170 	73279094 	10125236497 	138 
202001	2161 	4916201 	665998865 	136 
202001	13736 	37438009 	4860237260 	130 
202001	2285 	9265435 	1263607987 	136 
202001	1320 	10424840 	1300129427 	125 
202001	985 	3545462 	436912515 	123 
202001	961 	71047442 	8319840638 	117 
202001	5466 	194170932 	23031141136 	119 
202001	4964 	20484690 	2384727885 	116 
202001	1073 	18531818 	2159094268 	117 
202001	6621 	16662146 	2345751039 	141 
202001	93044 	630451063 	77275164646 	123 
202001	65 	91751 	12969048 	141 
202001	2602 	20751645 	2947210848 	142 
202001	1574 	19600281 	2624708747 	134 
202001	152 	1658717 	266465641 	161 
202001	4150 	45110495 	5035944694 	112 
202001	9 	1032578 	123812947 	120 
202001	1017 	9816594 	1389095363 	142 
202001	11483 	11534059 	628589795 	55 
202001	38984 	103155957 	13933587306 	135 
202001	4108 	41518439 	5075565491 	122 
202001	63756 	166346743 	23429144998 	141 
202001	2773 	4186808 	617742460 	148 
202001	32517 	94766650 	12261681301 	129 
202001	3490 	17357501 	2380172645 	137 
202001	3067 	60085913 	7382230485 	123 
202001	1618 	38436784 	4371842206 	114 
202001	1857 	7429221 	1063646340 	143 
202001	21397 	590443769 	73647075272 	125 
202001	11533 	31599971 	3834743768 	121 
202001	4748 	45555756 	5734944830 	126 
202001	12120 	36357828 	4844264538 	133 
202001	223020 	1346837460 	171605438723 	127 
202001	12 	13890 	1845101 	133 
202001	5323 	54287004 	7066146600 	130 
202001	3232 	61115645 	8047026280 	132 
202001	193 	392741 	54071390 	138 
202001	9792 	179363441 	18185413884 	101 
202001	168 	5790318 	675625387 	117 
202001	1713 	37549483 	4889292963 	130 
202001	2071 	1544217 	98112232 	64 
202001	117364 	338874480 	44647307046 	132 
202001	9029 	110070752 	13491114597 	123 
202001	230140 	1058351377 	145564576200 	138 
202001	13793 	31024898 	4270116261 	138 
202001	62322 	207984070 	26959191965 	130 
202001	11108 	53279870 	6919269798 	130 
202001	3194 	194011844 	24148443309 	125 
202001	2931 	35645961 	4392455129 	123 
202001	7027 	39082234 	5056143788 	129 
202001	44177 	142222235 	18274412495 	129 
202001	27498 	152799420 	17561717169 	115 
202001	5860 	106242941 	12346664158 	116 
202001	27787 	90102175 	12523217995 	139 
202001	584734 	2899748996 	375172163747 	129 
202001	2 	1862 	232262 	125 
202001	576 	6114110 	813537544 	133 
202001	223 	10605272 	1379752069 	130 
202001	21 	966241 	161106589 	167 
202001	285 	8784211 	848238845 	97 
202001	75 	484655 	68902910 	142 
202001	9165 	7231034 	357624688 	50 
202001	1968 	7976701 	1043193536 	131 
202001	248 	1975178 	264273427 	134 
202001	5002 	20500585 	2964935708 	145 
202001	122 	253616 	35628471 	141 
202001	1434 	3370047 	438561971 	130 
202001	212 	1644673 	225562298 	137 
202001	560 	7065813 	986881799 	140 
202001	428 	2006207 	291244722 	145 
202001	76 	1706463 	233400089 	137 
202001	1057 	124635806 	14138956552 	113 
202001	1536 	3657028 	424779128 	116 
202001	595 	13070694 	1587037416 	121 
202001	599 	1992143 	266617714 	134 
202001	24184 	224042339 	26530467738 	118 
202001	1 	2144 	296451 	138 
202001	1055 	6790945 	930125706 	137 
202001	618 	7404787 	986915003 	133 
202001	45 	1200844 	191381100 	159 
202001	1845 	19064753 	2066497427 	108 
202001	374 	2344066 	348258320 	149 
202001	14821 	7429482 	389804365 	53 
202001	9897 	31722205 	4267078179 	135 
202001	1406 	9707497 	1202537419 	124 
202001	30070 	58408768 	8269631087 	142 
202001	965 	1708890 	239692918 	140 
202001	11841 	31297430 	4094375558 	131 
202001	2187 	8562106 	1206250291 	141 
202001	1135 	15202496 	2189367029 	144 
202001	747 	85705056 	9477986012 	111 
202001	502 	2456386 	335724485 	137 
202001	4711 	2394313313 	243809775357 	102 
202001	4554 	7726113 	897189703 	116 
202001	2300 	26990406 	3226173176 	120 
202001	4056 	13764183 	1839220342 	134 
202001	93130 	2731801870 	285968279928 	105 
202001	16 	17557 	2203784 	126 
202001	3634 	19095021 	2570287383 	135 
202001	1598 	25137236 	3209503276 	128 
202001	147 	4562695 	587333794 	129 
202001	3153 	37580728 	4002488670 	107 
202001	4 	326252 	37594194 	115 
202001	588 	9293816 	1191419147 	128 
202001	24669 	10525346 	569151809 	54 
202001	26066 	73458438 	9577865013 	130 
202001	2595 	24031809 	2867443544 	119 
202001	46194 	215537588 	28879998771 	134 
202001	4931 	6929162 	964778106 	139 
202001	22304 	69565024 	8972028151 	129 
202001	3505 	16930231 	2307970216 	136 
202001	2692 	95591967 	11139670771 	117 
202001	1560 	50322131 	6359628332 	126 
202001	1510 	10311665 	1404796127 	136 
202001	17500 	908923178 	107491819499 	118 
202001	7698 	17609414 	2118237112 	120 
202001	2647 	43704914 	5119957877 	117 
202001	9567 	24877394 	3430262092 	138 
202001	182578 	1664331566 	202804437668 	122 
202001	68 	110581 	15186528 	137 
202001	4343 	12395346 	1820635055 	147 
202001	4469 	29101060 	3838060014 	132 
202001	816 	6666116 	1045410797 	157 
202001	3860 	34274596 	3732074753 	109 
202001	1034 	5393344 	747927059 	139 
202001	264045 	265681101 	12841616751 	48 
202001	27689 	56798272 	7497872726 	132 
202001	4473 	33527462 	3885247121 	116 
202001	32603 	61509418 	8509100786 	138 
202001	5829 	6700747 	947533246 	141 
202001	29012 	76604130 	9783536894 	128 
202001	3717 	19806653 	2743764319 	139 
202001	30299 	47047780 	3891129022 	83 
202001	2811 	30107224 	4005583915 	133 
202001	1657 	4795410 	693448722 	145 
202001	12691 	1649893067 	172640777979 	105 
202001	12216 	21935950 	2592239274 	118 
202001	7992 	49204157 	5726208286 	116 
202001	12574 	30738050 	4095792447 	133 
202001	462198 	2442290464 	251053145694 	103 
202001	21 	12786 	1836894 	144 
202001	3102 	7786537 	1293586203 	166 
202001	2553 	26321060 	3460450763 	132 
202001	143 	5258373 	837138740 	159 
202001	4116 	40413775 	4276866391 	106 
202001	3 	4904712 	527934212 	108 
202001	877 	6528129 	908968015 	139 
202001	135970 	140810389 	6864968748 	49 
202001	24570 	61741119 	7983507661 	129 
202001	4394 	32929874 	3716735997 	113 
202001	42756 	74696577 	10397327394 	139 
202001	3954 	6468503 	901660077 	139 
202001	23286 	62004212 	8025429761 	129 
202001	3284 	15740245 	2169878129 	138 
202001	20118 	32162260 	3447351167 	107 
202001	2421 	5985850 	821363836 	137 
202001	1366 	9679024 	1313411370 	136 
202001	11252 	1026488896 	112067162056 	109 
202001	9932 	18199025 	2180746499 	120 
202001	5230 	48461280 	5546539371 	115 
202001	11391 	28741175 	3915636872 	136 
202001	310739 	1655333801 	180658500156 	109 
202001	1 	511 	77965 	153 
202001	1064 	3230149 	422712821 	131 
202001	740 	11788735 	1534773227 	130 
202001	15 	387315 	75498400 	195 
202001	773 	10268415 	1130699522 	110 
202001	8 	21451 	2278407 	106 
202001	268 	1282547 	186273038 	145 
202001	47040 	136968020 	6575584338 	48 
202001	16200 	22520404 	2688900114 	119 
202001	1219 	7833721 	909594883 	116 
202001	33817 	55551642 	8128723539 	146 
202001	386 	951704 	135599187 	143 
202001	11607 	57295059 	7396825437 	129 
202001	1135 	10453806 	1390068031 	133 
202001	1578 	7666209 	770192687 	101 
202001	3629 	5021423 	624761454 	124 
202001	460 	1287026 	186232211 	145 
202001	1763 	19975746 	2727824600 	137 
202001	3491 	7108919 	849994490 	120 
202001	1614 	21541735 	2510203806 	117 
202001	2384 	9356472 	1236813993 	132 
202001	129192 	390511009 	39483632150 	101 
202001	5 	5637 	719193 	128 
202001	5777 	16962617 	2212058470 	130 
