Date,High,Low,Open,Close,Volume,Adj Close
2016-05-10,454.5759888,450.8640137,450.8640137,452.7279968,50605200,452.7279968
2016-05-11,454.9490051,449.25,452.446991,454.7659912,59849300,454.7659912
2016-05-12,457.0549927,453.4530029,454.8500061,455.6700134,60845000,455.6700134
2016-05-13,456.8359985,454.7860107,455.822998,455.67099,37209000,455.67099
2016-05-14,458.6919861,455.4590149,455.7590027,457.5679932,28514000,457.5679932
2016-05-15,458.2000122,452.9450073,457.5859985,454.1629944,59171500,454.1629944
2016-05-16,455.071991,453.605011,454.0090027,453.7829895,64100300,453.7829895
2016-05-17,455.9979858,453.2990112,453.6910095,454.618988,86850096,454.618988
2016-05-18,454.6329956,438.7149963,454.5239868,438.7149963,96027400,438.7149963
2016-05-19,444.0539856,437.3890076,437.7929993,442.6759949,81987904,442.6759949
2016-05-20,443.7780151,441.7059937,442.9660034,443.1879883,42762300,443.1879883
2016-05-21,443.427002,439.0350037,443.2179871,439.322998,39657600,439.322998
2016-05-22,444.3450012,438.822998,439.3479919,444.1549988,50582500,444.1549988
2016-05-23,447.1000061,443.9299927,444.2909851,445.9809875,65783100,445.9809875
2016-05-24,450.2980042,446.0620117,446.0620117,449.598999,65231000,449.598999
2016-05-25,453.6440125,447.8959961,449.6719971,453.3840027,65203800,453.3840027
2016-05-26,478.1489868,453.5209961,453.5209961,473.4639893,164780992,473.4639893
2016-05-27,533.4730225,472.6990051,473.0289917,530.039978,181199008,530.039978
2016-05-28,553.960022,512.1790161,527.4769897,526.2329712,148736992,526.2329712
2016-05-29,544.348999,522.9630127,528.4710083,533.8640137,87958704,533.8640137
2016-05-30,546.617981,520.6619873,534.190979,531.3859863,138450000,531.3859863
2016-05-31,543.0800171,525.6359863,531.1069946,536.9199829,86061800,536.9199829
2016-06-01,540.3519897,533.0780029,536.5150146,537.9719849,60378200,537.9719849
2016-06-02,574.6380005,536.9199829,537.6820068,569.1939697,122020000,569.1939697
2016-06-03,590.132019,564.2379761,569.7050171,572.7269897,94925296,572.7269897
2016-06-04,582.8079834,569.1779785,573.3079834,574.9769897,68874096,574.9769897
2016-06-05,586.4699707,574.6019897,574.6019897,585.5369873,72138896,585.5369873
2016-06-06,590.2589722,567.5139771,585.4450073,576.5969849,107770000,576.5969849
2016-06-07,582.8389893,573.1300049,577.1669922,581.6450195,80265800,581.6450195
2016-06-08,582.2030029,570.9509888,582.2030029,574.6300049,71301000,574.6300049
2016-06-09,579.1270142,573.3250122,575.8369751,577.4699707,66991900,577.4699707
2016-06-10,607.1160278,578.6740112,578.6740112,606.7269897,82357000,606.7269897
2016-06-11,684.8439941,607.0390015,609.684021,672.7839966,277084992,672.7839966
2016-06-12,716.0040283,664.4869995,671.6539917,704.3759766,243295008,704.3759766
2016-06-13,704.5040283,662.8040161,704.5040283,685.559021,186694000,685.559021
2016-06-14,696.3029785,672.5609741,685.6849976,694.4689941,99223800,694.4689941
2016-06-15,773.7219849,696.5230103,696.5230103,766.3079834,271633984,766.3079834
2016-06-16,775.3560181,716.5560303,768.4869995,748.9089966,363320992,748.9089966
2016-06-17,777.9899902,733.9290161,748.7559814,756.2269897,252718000,756.2269897
2016-06-18,766.6209717,745.6279907,756.6879883,763.7810059,136184992,763.7810059
2016-06-19,764.0839844,732.7269897,763.927002,737.2260132,174511008,737.2260132
2016-06-20,735.8829956,639.0700073,735.8829956,666.6519775,309944000,666.6519775
2016-06-21,678.6699829,587.4829712,665.914978,596.1160278,266392992,596.1160278
2016-06-22,629.3270264,558.1389771,597.4429932,623.9769897,253462000,623.9769897
2016-06-23,681.7269897,625.2719727,625.5750122,665.2990112,224316992,665.2990112
2016-06-24,691.7310181,646.559021,665.2810059,665.1229858,126656000,665.1229858
2016-06-25,665.9799805,616.934021,665.9310303,629.3670044,109225000,629.3670044
2016-06-26,655.2750244,620.5239868,629.348999,655.2750244,122134000,655.2750244
2016-06-27,659.2479858,637.7730103,658.1019897,647.0009766,138384992,647.0009766
2016-06-28,644.6820068,628.2839966,644.1220093,639.8900146,142456000,639.8900146
2016-06-29,675.4030151,636.6079712,640.5910034,673.3369751,138980000,673.3369751
2016-06-30,686.1539917,669.5939941,672.5150146,676.2960205,134431008,676.2960205
2016-07-01,703.7020264,676.3989868,676.7340088,703.7020264,112354000,703.7020264
2016-07-02,704.9680176,649.0089722,704.9680176,658.6640015,129512000,658.6640015
2016-07-03,683.6619873,650.5079956,658.8040161,683.6619873,92008400,683.6619873
2016-07-04,683.4910278,665.065979,683.2089844,670.6270142,130476000,670.6270142
2016-07-05,681.8980103,670.4180298,670.4180298,677.3309937,134960992,677.3309937
2016-07-06,682.4320068,611.8339844,678.0900269,640.5620117,258091008,640.5620117
2016-07-07,666.7069702,636.46698,640.6879883,666.5230103,141970000,666.5230103
2016-07-08,666.3839722,633.3989868,666.3839722,650.960022,180536000,650.960022
2016-07-09,652.2940063,641.2639771,650.598999,649.3599854,102532000,649.3599854
2016-07-10,659.6290283,644.9799805,648.4840088,647.6589966,107910000,647.6589966
2016-07-11,675.2589722,646.7789917,648.28302,664.5510254,138172992,664.5510254
2016-07-12,668.7000122,654.4680176,664.7969971,654.4680176,131449000,654.4680176
2016-07-13,662.9019775,652.9229736,652.9229736,658.0780029,98511400,658.0780029
2016-07-14,667.0770264,659.039978,659.1710205,663.2550049,81673104,663.2550049
2016-07-15,666.460022,659.3339844,663.7810059,660.7670288,50330200,660.7670288
2016-07-16,682.3649902,661.992981,661.992981,679.4589844,74407904,679.4589844
2016-07-17,681.5549927,668.625,679.809021,673.1060181,69465000,673.1060181
2016-07-18,673.2769775,667.632019,672.7379761,672.8640137,61203300,672.8640137
2016-07-19,672.9290161,663.3599854,672.8060303,665.6849976,94636400,665.6849976
2016-07-20,666.2189941,660.414978,665.2280273,665.0120239,60491800,665.0120239
2016-07-21,666.5830078,646.7219849,664.9219971,650.6190186,134169000,650.6190186
2016-07-22,656.3660278,648.5239868,650.7260132,655.5560303,69532200,655.5560303
2016-07-23,663.1099854,652.7930298,655.4099731,661.2849731,118184000,661.2849731
2016-07-24,661.8280029,653.3950195,661.2630005,654.0969849,78176496,654.0969849
2016-07-25,656.2249756,645.8790283,654.2260132,651.7839966,225135008,651.7839966
2016-07-26,657.4559937,648.4470215,651.6270142,654.3519897,147460992,654.3519897
2016-07-27,657.5949707,654.4920044,654.4920044,655.0349731,86428400,655.0349731
2016-07-28,657.7960205,654.7860107,655.1110229,656.9920044,60703500,656.9920044
2016-07-29,658.2230225,654.2089844,657.0120239,655.0469971,38456100,655.0469971
2016-07-30,655.2849731,624.3649902,655.0999756,624.6810303,110818000,624.6810303
2016-07-31,626.1190186,605.8839722,624.6019897,606.2719727,121887000,606.2719727
2016-08-01,612.8480225,531.3339844,606.3969727,547.4650269,330932992,547.4650269
2016-08-02,573.3599854,541.5469971,548.6560059,566.3549805,207982000,566.3549805
2016-08-03,579.4959717,565.7769775,566.3289795,578.2890015,125292000,578.2890015
2016-08-04,578.2810059,569.9819946,578.2810059,575.0430298,66127900,575.0430298
2016-08-05,588.3959961,569.4689941,575.0300293,587.7780151,80797296,587.7780151
2016-08-06,597.5130005,586.815979,587.7709961,592.6900024,82398400,592.6900024
2016-08-07,592.9940186,588.0469971,592.7360229,591.0540161,61194100,591.0540161
2016-08-08,591.0910034,584.7930298,591.0380249,587.8010254,92228096,587.8010254
2016-08-09,599.9840088,586.3709717,587.6480103,592.1030273,102905000,592.1030273
2016-08-10,597.5419922,589.1199951,592.1240234,589.1199951,74514400,589.1199951
2016-08-11,589.9099731,583.8109741,588.7979736,587.559021,69218000,587.559021
2016-08-12,589.7739868,584.9790039,587.3569946,585.5880127,43563000,585.5880127
